category,tag,domain,source,environment,scenario
Pitch/Register,tinny,Musical,toy piano,tiled playroom,a plastic key being struck on a toy piano in a tiled playroom
Pitch/Register,tinny,Musical,harmonica,cardboard box,a note played on a cheap harmonica inside a cardboard box
Pitch/Register,tinny,Musical,kazoo,quiet library,a kazoo being hummed through in a quiet library
Pitch/Register,tinny,Musical,mandolin,sunny park,a thin steel string being plucked on a mandolin in a sunny park
Pitch/Register,tinny,Musical,hand bell,glass greenhouse,a small brass hand bell ringing in a glass greenhouse
Pitch/Register,tinny,Musical,banjo,dusty barn,a steel banjo string being snapped in a dusty barn
Pitch/Register,tinny,Musical,recorder,carpeted bedroom,a high note played on a plastic recorder in a carpeted bedroom
Pitch/Register,tinny,Musical,triangle,tiled kitchen,a small triangle being struck with a thin wire in a tiled kitchen
Pitch/Register,tinny,Musical,tambourine,narrow hallway,a tambourine jingle in a narrow stone hallway
Pitch/Register,tinny,Musical,kalimba,closet,a metal kalimba tine being flicked in a small walk-in closet
Pitch/Register,tinny,Musical,zither,mountain hut,a thin zither string being plucked in a mountain hut
Pitch/Register,tinny,Musical,harp,sunroom,a high harp string being snapped in a glass sunroom
Pitch/Register,tinny,Musical,tin whistle,grassy meadow,a sharp note played on a tin whistle in a grassy meadow
Pitch/Register,tinny,Musical,piccolo,marble museum,a staccato note played on a piccolo in a marble museum
Pitch/Register,tinny,Musical,music box,dusty attic,a vintage music box playing in a dusty attic
Pitch/Register,tinny,Musical,steel drum,science lab,a small toy steel drum being tapped with a needle in a lab
Pitch/Register,tinny,Musical,toy flute,playroom,a cheap toy flute being played in a children's playroom
Pitch/Register,tinny,Musical,cymbal,metal shed,a thin brass cymbal being tapped with a pencil in a metal shed
Pitch/Register,tinny,Mechanical,wind-up toy,hardwood floor,a tin wind-up toy walking across a hardwood floor
Pitch/Register,tinny,Mechanical,stopwatch,quiet study,the metallic ticking of a mechanical stopwatch in a quiet study
Pitch/Register,tinny,Mechanical,typewriter,attic,the strike of a typewriter hammer in a dusty attic
Pitch/Register,tinny,Mechanical,small fan,office,the whirring of a small usb fan on a wooden desk
Pitch/Register,tinny,Mechanical,sewing machine,nook,the rhythmic clicking of a vintage sewing machine in a small nook
Pitch/Register,tinny,Mechanical,pocket watch,bedroom,the ticking of a silver pocket watch in a quiet bedroom
Pitch/Register,tinny,Mechanical,hand drill,workshop,a small drill bit spinning in a precision workshop
Pitch/Register,tinny,Mechanical,latch,box,the metallic clink of a small latch on a jewelry box
Pitch/Register,tinny,Mechanical,brass gears,watchmaker shop,small brass gears clicking in a watchmaker shop
Pitch/Register,tinny,Mechanical,lighter,windy pier,the flick and flame of a flint lighter on a windy pier
Pitch/Register,tinny,Mechanical,stapler,desk,a small metal stapler being used on a desk
Pitch/Register,tinny,Mechanical,can opener,kitchen,a manual can opener piercing a tin lid in a kitchen
Pitch/Register,tinny,Mechanical,film projector,booth,the rhythmic clicking of a small film projector shutter
Pitch/Register,tinny,Mechanical,ratchet,garage,a metal ratchet wrench clicking in a concrete garage
Pitch/Register,tinny,Mechanical,camera shutter,summit,the mechanical click of a small camera shutter on a summit
Pitch/Register,tinny,Mechanical,buzzer,control room,a piezo buzzer sounding in an industrial control room
Pitch/Register,tinny,Mechanical,timer,pantry,the mechanical ding of a kitchen timer in a pantry
Pitch/Register,tinny,Mechanical,slot machine,casino,the mechanical spinning of wheels in a vintage slot machine
Pitch/Register,tinny,Environmental,sleet,tin roof,thin sleet hitting a corrugated tin roof during a storm
Pitch/Register,tinny,Environmental,ice,pond,a thin layer of ice cracking on a winter pond
Pitch/Register,tinny,Environmental,pebble,rock,a small pebble falling onto a flat granite rock
Pitch/Register,tinny,Environmental,sand,dune,sand grains sliding down a glass bottle on a desert dune
Pitch/Register,tinny,Environmental,icicle,ledge,an icicle shattering on a frozen granite ledge
Pitch/Register,tinny,Environmental,bubble,marsh,a gas bubble popping on the surface of a swamp
Pitch/Register,tinny,Environmental,twig,forest,a small dry twig snapping in a quiet pine forest
Pitch/Register,tinny,Environmental,mist,pane,the hiss of mist hitting a flat glass window pane
Pitch/Register,tinny,Environmental,rain,roof,a light drizzle tapping on a corrugated metal roof
Pitch/Register,tinny,Environmental,shell,beach,a sea shell snapping in half on a rocky shoreline
Pitch/Register,tinny,Environmental,grass,prairie,the rustle of dry grass snapping in a prairie breeze
Pitch/Register,tinny,Environmental,bark,woods,a piece of dry bark snapping off an old cedar tree
Pitch/Register,tinny,Environmental,geyser,plain,a short hiss from a small steam vent on a plain
Pitch/Register,tinny,Environmental,branch,chimney,a dry branch scraping inside a narrow brick chimney
Pitch/Register,tinny,Environmental,thaw,ledge,melting ice dripping onto a narrow stone ledge
Pitch/Register,tinny,Environmental,reeds,path,dry marsh reeds snapping in a sudden gust of wind
Pitch/Register,tinny,Environmental,snow,tundra,the crunch of walking on wind-hardened snow on the tundra
Pitch/Register,tinny,Environmental,limestone,quarry,the clink of limestone fragments falling in a quarry
Pitch/Register,tinny,Organic,insect,garden,the buzzing of a small fly in a sunlit garden
Pitch/Register,tinny,Organic,bat,cave,the high-pitched squeak of a bat in a rock crevice
Pitch/Register,tinny,Organic,mouse,barn,a mouse scratching inside a wall cavity in a barn
Pitch/Register,tinny,Organic,cricket,gap,a cricket chirping in the gap behind a cupboard
Pitch/Register,tinny,Organic,fingernail,tin,fingernails scratching the inside of a metal tin
Pitch/Register,tinny,Organic,tongue,room,a clicking tongue sound made in a quiet bedroom
Pitch/Register,tinny,Organic,paws,floor,dog claws clicking on a hardwood floor in a hall
Pitch/Register,tinny,Organic,wings,vent,a bird flapping its wings in a narrow air vent
Pitch/Register,tinny,Organic,beetle,bark,a beetle scuttling under a strip of bark on a log
Pitch/Register,tinny,Organic,bee,bottle,a bee buzzing inside a narrow glass bottle
Pitch/Register,tinny,Organic,teeth,porch,teeth chattering in the cold morning air on a porch
Pitch/Register,tinny,Organic,throat,booth,a person clearing their throat in a narrow phone booth
Pitch/Register,tinny,Organic,stomach,den,a stomach gurgling in a quiet wood-paneled room
Pitch/Register,tinny,Organic,hair,vanity,the snap of a hair tie being pulled on a vanity
Pitch/Register,tinny,Organic,bird,woods,the chirping of a small bird in a quiet forest
Pitch/Register,tinny,Organic,feet,porch,the tap of a leather shoe on a wooden porch
Pitch/Register,tinny,Organic,skin,room,the rustle of dry skin being rubbed together in a room
Pitch/Register,tinny,Organic,bone,box,a dry bone clicking inside a wooden box in a room
Pitch/Register,tinny,Domestic,aluminum foil,kitchen,aluminum foil being crinkled and torn in a kitchen
Pitch/Register,tinny,Domestic,keys,jar,a set of keys being dropped into a narrow glass jar
Pitch/Register,tinny,Domestic,spoon,cup,a metal spoon clinking in a porcelain cup in a kitchen
Pitch/Register,tinny,Domestic,coins,slot,coins being dropped into a narrow metal slot
Pitch/Register,tinny,Domestic,scissors,office,metal scissors snipping through a piece of paper
Pitch/Register,tinny,Domestic,thimble,room,a metal thimble hitting a glass table in a sewing room
Pitch/Register,tinny,Domestic,remote,den,the click of a button on a television remote
Pitch/Register,tinny,Domestic,book,page,a book page being turned in a quiet library room
Pitch/Register,tinny,Domestic,curtain,rod,a curtain ring sliding on a brass rod in a room
Pitch/Register,tinny,Domestic,box,attic,the scrape of a cardboard box being moved in an attic
Pitch/Register,tinny,Domestic,bottle,cellar,the pop of a cork being pulled from a bottle
Pitch/Register,tinny,Domestic,match,box,the strike of a match against a cardboard box
Pitch/Register,tinny,Domestic,plate,counter,a ceramic plate being set down on a marble counter
Pitch/Register,tinny,Domestic,door,house,the thud of a light closet door closing in a hall
Pitch/Register,tinny,Domestic,pot,kitchen,a metal pot being set on a wooden table in a pantry
Pitch/Register,tinny,Domestic,shoe,mat,a shoe being set down on a flat door mat
Pitch/Register,tinny,Domestic,clock,hallway,the tick of a small clock in a narrow hallway
Pitch/Register,tinny,Domestic,mirror,vanity,the sound of a glass mirror on a flat vanity
Pitch/Register,tinny,Electronic,cheap speaker,basement,music playing through a small cheap speaker in a basement
Pitch/Register,tinny,Electronic,phone alert,train,a notification beep on a smartphone in a train station
Pitch/Register,tinny,Electronic,radio,attic,radio static from a small speaker in an attic room
Pitch/Register,tinny,Electronic,computer beep,lab,a computer beep in a research laboratory room
Pitch/Register,tinny,Electronic,watch alarm,bedroom,a digital watch alarm beeping in a bedroom
Pitch/Register,tinny,Electronic,led driver,office,the whine of an led driver in a metal housing
Pitch/Register,tinny,Electronic,buzzer,factory,a piezo buzzer sounding in an industrial shop
Pitch/Register,tinny,Electronic,flash,studio,a camera flash charging in a photo studio
Pitch/Register,tinny,Electronic,static,radio,the pop of static on a digital radio receiver
Pitch/Register,tinny,Electronic,switch,closet,an electronic switch flipping in a narrow closet
Pitch/Register,tinny,Electronic,relay,box,a mechanical relay clicking in a control box
Pitch/Register,tinny,Electronic,scanner,library,a document scanner whirring on a wooden desk
Pitch/Register,tinny,Electronic,microwave,kitchen,the beep of a microwave in a kitchen room
Pitch/Register,tinny,Electronic,taser,hall,the crackle of a taser in a stone hallway
Pitch/Register,tinny,Electronic,modem,office,a dial-up modem chirping in a house office
Pitch/Register,tinny,Electronic,tesla coil,museum,a small tesla coil crackling in a hall
Pitch/Register,tinny,Electronic,battery,slot,a battery snapping into an electronic device
Pitch/Register,tinny,Electronic,sequencer,booth,a pulse from a synth on a wooden desk
Pitch/Register,hissing,Musical,air,organ pipe,air rushing through a small pipe organ reed in a cathedral
Pitch/Register,hissing,Musical,sand,drum head,sand being rubbed across a snare drum head in a studio
Pitch/Register,hissing,Musical,flute,mouthpiece,a breathy air sound through a flute mouthpiece in a room
Pitch/Register,hissing,Musical,shaker,hall,the continuous hiss of fine beads in a shaker in a hall
Pitch/Register,hissing,Musical,cymbal,room,a continuous roll on a sizzle cymbal in a room
Pitch/Register,hissing,Musical,recorder,shed,a breathy note on a wooden recorder in a garden shed
Pitch/Register,hissing,Musical,bagpipes,ridge,the air leaking from a bagpipe drone on a windy ridge
Pitch/Register,hissing,Musical,pan flute,closet,a breathy tone on a pan flute in a storage closet
Pitch/Register,hissing,Musical,trumpet,booth,air being blown through a muted trumpet in a booth
Pitch/Register,hissing,Musical,harmonica,shed,the hiss of air through a leaky harmonica reed in a shed
Pitch/Register,hissing,Musical,violin,gallery,a violin bow drawn lightly across a string with no pitch
Pitch/Register,hissing,Musical,bassoon,bog,the air hiss from a bassoon reed in a misty bog
Pitch/Register,hissing,Musical,tambourine,park,the hiss of jingles being rubbed together in a park
Pitch/Register,hissing,Musical,guitar,attic,fingers sliding quickly over a steel guitar string
Pitch/Register,hissing,Musical,piano,room,the hiss of the dampers lifting off grand piano strings
Pitch/Register,hissing,Musical,harp,library,a hand brushing across many harp strings in a library
Pitch/Register,hissing,Musical,celesta,tower,the mechanical hiss of the celesta action in a tower
Pitch/Register,hissing,Musical,bells,village,the high-pitched hiss of wind through bell tower louvers
Pitch/Register,hissing,Mechanical,steam valve,factory,the high-pressure hiss of a steam release valve in a factory
Pitch/Register,hissing,Mechanical,air compressor,garage,the hiss of air leaking from a compressor hose in a garage
Pitch/Register,hissing,Mechanical,espresso wand,cafe,a steam wand hissing in a pitcher of milk in a cafe
Pitch/Register,hissing,Mechanical,spray paint,wall,the continuous hiss of a spray paint can in a yard
Pitch/Register,hissing,Mechanical,blowtorch,workshop,the hiss of a gas blowtorch being ignited in a workshop
Pitch/Register,hissing,Mechanical,bicycle pump,driveway,the hiss of air escaping a bicycle tire valve
Pitch/Register,hissing,Mechanical,sandblaster,shipyard,an industrial sandblaster stripping paint from a hull
Pitch/Register,hissing,Mechanical,vacuum seal,pantry,the hiss of air entering a vacuum-sealed jar in a pantry
Pitch/Register,hissing,Mechanical,pressure cooker,kitchen,the rhythmic hissing of a pressure cooker valve
Pitch/Register,hissing,Mechanical,welding torch,shop,the hiss of a gas welding torch in a metal shop
Pitch/Register,hissing,Mechanical,fire extinguisher,hall,the hiss of a fire extinguisher being discharged in a hall
Pitch/Register,hissing,Mechanical,steam iron,laundry,the hiss of steam from a heavy iron in a laundry room
Pitch/Register,hissing,Mechanical,pneumatic brake,yard,the hiss of air from a truck’s pneumatic brake system
Pitch/Register,hissing,Mechanical,radiator,apartment,the hiss of steam escaping a radiator valve in a room
Pitch/Register,hissing,Mechanical,soda siphon,bar,the hiss of carbon dioxide in a soda siphon in a bar
Pitch/Register,hissing,Mechanical,propane tank,camp,the hiss of gas from a propane tank connection at a camp
Pitch/Register,hissing,Mechanical,air lock,ship,the hiss of air pressure equalizing in a ship’s air lock
Pitch/Register,hissing,Mechanical,oxygen tank,hospital,the steady hiss of oxygen through a medical regulator
Pitch/Register,hissing,Environmental,geyser,plain,the high-pressure hiss of a steam vent on a geothermal plain
Pitch/Register,hissing,Environmental,snake,desert,a rattlesnake hissing in the sand on a desert dune
Pitch/Register,hissing,Environmental,rain,leaves,heavy rain hissing through the leaves of a thick forest
Pitch/Register,hissing,Environmental,water,rocks,water hissing as it sprays over sharp rocks in a gorge
Pitch/Register,hissing,Environmental,dry ice,lab,the hiss of dry ice sublimating on a laboratory table
Pitch/Register,hissing,Environmental,wind,cliffs,wind hissing through the narrow cracks of a rocky cliff
Pitch/Register,hissing,Environmental,mist,valley,the hiss of mist hitting a cold stone ledge in a valley
Pitch/Register,hissing,Environmental,waves,beach,the hiss of receding surf on a fine sandy beach at night
Pitch/Register,hissing,Environmental,lava,shore,the hiss of molten lava entering the ocean on a beach
Pitch/Register,hissing,Environmental,snow,tundra,the hiss of wind-blown snow across a frozen tundra
Pitch/Register,hissing,Environmental,sand,dune,the hiss of sand grains sliding down a steep desert dune
Pitch/Register,hissing,Environmental,fire,woods,the hiss of sap escaping a burning pine log in a forest
Pitch/Register,hissing,Environmental,thaw,spring,the hiss of melting snow into a fast-moving stream
Pitch/Register,hissing,Environmental,reeds,marsh,the hiss of dry marsh reeds rubbing together in a wind
Pitch/Register,hissing,Environmental,grass,prairie,the hiss of tall grass in a prairie wind storm
Pitch/Register,hissing,Environmental,bubble,swamp,the hiss of gas escaping a bubble in a thick mud pit
Pitch/Register,hissing,Environmental,pine cones,floor,the hiss of dry pine needles falling onto a forest floor
Pitch/Register,hissing,Environmental,twigs,meadow,the hiss of dry twigs being crushed underfoot in a field
Pitch/Register,hissing,Organic,whisper,ear,a person whispering a long sibilant secret into an ear
Pitch/Register,hissing,Organic,breath,alley,the sharp sibilant exhale of a person in a cold dark alley
Pitch/Register,hissing,Organic,cat,living room,a cat hissing at a stranger on a carpeted floor
Pitch/Register,hissing,Organic,skin,room,hands being rubbed together quickly in a quiet room
Pitch/Register,hissing,Organic,scales,swamp,the hiss of a snake’s scales sliding over a waxy leaf
