category,tag,domain,source,environment,scenario
Dynamic/Stable,constant,Musical,pipe organ,cathedral,a sustained pedal note from a large wooden organ pipe
Dynamic/Stable,constant,Musical,cello,stone chapel,a horsehair bow being drawn across the lowest string at a fixed speed
Dynamic/Stable,constant,Musical,singing bowl,spa,a wooden mallet rubbing the rim of a brass bowl at a uniform rate
Dynamic/Stable,constant,Musical,flute,meadow,a single note being held with unwavering breath pressure
Dynamic/Stable,constant,Musical,didgeridoo,canyon,a continuous drone being produced through a hollow eucalyptus log
Dynamic/Stable,constant,Musical,hurdy-gurdy,tavern,the drone strings of a hurdy-gurdy vibrating as the wheel turns
Dynamic/Stable,constant,Musical,glass harmonica,observatory,a crystal bowl rotating against a wet finger to produce a steady tone
Dynamic/Stable,constant,Musical,tanpura,temple,the sympathetic resonance of four steel strings being plucked in a cycle
Dynamic/Stable,constant,Musical,bagpipes,highlands,the steady air release from the drone pipes of a bagpipe
Dynamic/Stable,constant,Musical,theremin,laboratory,a fixed pitch being generated by a hand held at a precise distance
Dynamic/Stable,constant,Musical,accordion,street corner,a sustained reed chord produced by a steady pull of the bellows
Dynamic/Stable,constant,Musical,vibraphone,jazz club,the resonance of a metal bar with the motor spinning at a fixed speed
Dynamic/Stable,constant,Musical,harmonium,yoga studio,a steady stream of air passing through brass reeds
Dynamic/Stable,constant,Musical,violin,art gallery,a bow moving at a fixed velocity across the g-string
Dynamic/Stable,constant,Musical,e-bow,recording studio,a magnetic device vibrating a steel guitar string indefinitely
Dynamic/Stable,constant,Musical,shruti box,meditation hall,the steady output of a bellows-driven electronic drone
Dynamic/Stable,constant,Musical,oboe,conservatory,a double reed being vibrated by a steady stream of air
Dynamic/Stable,constant,Mechanical,turbine,power plant,a massive steam turbine spinning at a fixed operating frequency
Dynamic/Stable,constant,Mechanical,fan,data center,an industrial cooling fan rotating at a high and unchanging rate
Dynamic/Stable,constant,Mechanical,conveyor belt,warehouse,a thick rubber belt sliding over rollers at a fixed speed
Dynamic/Stable,constant,Mechanical,electric motor,workshop,a brushless motor humming as it runs at full power
Dynamic/Stable,constant,Mechanical,flywheel,factory floor,a heavy cast iron wheel spinning with high momentum
Dynamic/Stable,constant,Mechanical,escalator,shopping mall,the steady movement of metal steps on a motorized track
Dynamic/Stable,constant,Mechanical,sewing machine,tailor shop,a needle plate vibrating at a high and steady frequency
Dynamic/Stable,constant,Mechanical,winch motor,shipyard,the whir of an electric winch pulling a heavy load at a fixed pace
Dynamic/Stable,constant,Mechanical,ventilation shaft,parking garage,air being forced through a large metal duct by a powerful blower
Dynamic/Stable,constant,Mechanical,printing press,basement,the rhythmic and unchanging rotation of heavy rollers against paper
Dynamic/Stable,constant,Mechanical,hydraulic pump,garage,the steady vibration of a pressurized fluid system
Dynamic/Stable,constant,Mechanical,treadmill,gym,a rubber running belt sliding across a deck at a fixed velocity
Dynamic/Stable,constant,Mechanical,lawnmower,farmland,the steady drone of a gasoline engine at full throttle
Dynamic/Stable,constant,Mechanical,centrifuge,hospital,a laboratory rotor spinning at a precise and high speed
Dynamic/Stable,constant,Mechanical,wood chipper,forest,the high-velocity rotation of cutting blades in a clearing
Dynamic/Stable,constant,Mechanical,pneumatic drill,construction site,the rapid and steady reciprocation of a steel bit
Dynamic/Stable,constant,Mechanical,hard drive,office,the high-speed rotation of magnetic platters in a disk drive
Dynamic/Stable,constant,Mechanical,lathe,machine shop,a spindle rotating a brass cylinder at a fixed rpm
Dynamic/Stable,constant,Environmental,waterfall,mountain valley,the unyielding roar of a massive curtain of water hitting a pool
Dynamic/Stable,constant,Environmental,wind,desert,a steady gale blowing across a vast expanse of open sand
Dynamic/Stable,constant,Environmental,river,gorge,water rushing over a bed of smooth boulders in a deep canyon
Dynamic/Stable,constant,Environmental,steam vent,volcanic field,a high-pressure jet of gas escaping through a narrow fissure
Dynamic/Stable,constant,Environmental,rain,rainforest,a heavy and unchanging downpour hitting a dense canopy of leaves
Dynamic/Stable,constant,Environmental,sandstorm,adobe ruins,the hiss of fine grains being blown against a stone wall
Dynamic/Stable,constant,Environmental,blizzard,tundra,wind-blown snow scouring the surface of a frozen lake
Dynamic/Stable,constant,Environmental,spring,meadow,water bubbling up from a subterranean source at a fixed rate
Dynamic/Stable,constant,Environmental,beehive,orchard,the collective vibration of thousands of wings in a hollow log
Dynamic/Stable,constant,Environmental,ocean surf,distant beach,the steady and low-frequency wash of waves on a flat shore
Dynamic/Stable,constant,Environmental,volcano,lava tube,the deep and steady rumble of molten rock moving underground
Dynamic/Stable,constant,Environmental,geyser,thermal park,the steady hiss of boiling water before an eruption
Dynamic/Stable,constant,Environmental,bamboo,jungle,a cluster of stalks rubbing together in a constant breeze
Dynamic/Stable,constant,Environmental,locusts,wheat field,the uniform buzz of a massive swarm in flight
Dynamic/Stable,constant,Environmental,swamp,wetlands,the distant and blended chorus of frogs in a marsh
Dynamic/Stable,constant,Environmental,ice field,arctic,the steady groaning of a glacier under immense pressure
Dynamic/Stable,constant,Environmental,rapids,canyon,water churning through a narrow passage of jagged rocks
Dynamic/Stable,constant,Organic,purr,living room,the low-frequency vibration of a large cat resting on a rug
Dynamic/Stable,constant,Organic,locust,meadow,the high-speed vibration of an insect's wings in a bush
Dynamic/Stable,constant,Organic,cicada,forest,the unyielding buzz of a cicada on a hot afternoon
Dynamic/Stable,constant,Organic,snoring,bedroom,a person's deep and rhythmic breathing during sleep
Dynamic/Stable,constant,Organic,elephant,savanna,the infrasonic rumble produced in the chest of a large bull
Dynamic/Stable,constant,Organic,whale song,underwater,a low-frequency drone traveling through deep ocean water
Dynamic/Stable,constant,Organic,trill,woodland,a bird holding a single high-pitched note without variation
Dynamic/Stable,constant,Organic,breathing,stable,a large animal exhaling a long and steady stream of air
Dynamic/Stable,constant,Organic,blood flow,clinic,the steady rush of blood heard through a stethoscope
Dynamic/Stable,constant,Organic,stomach growl,quiet kitchen,the sustained movement of gas through the digestive tract
Dynamic/Stable,constant,Organic,hairbrush,salon,long and steady strokes of a brush through dry hair
Dynamic/Stable,constant,Organic,skin rubbing,spa,a hand being moved at a fixed speed across a person's back
Dynamic/Stable,constant,Organic,teeth chattering,frozen lake,a person's jaw vibrating rapidly due to cold
Dynamic/Stable,constant,Organic,wings,garden,the steady hum of a hawk moth hovering near a flower
Dynamic/Stable,constant,Organic,throat,zoo,the continuous low growl of a panther in a cave
Dynamic/Stable,constant,Organic,rustle,cornfield,the uniform sound of dry stalks swaying in a steady wind
Dynamic/Stable,constant,Organic,heart,hospital,the steady thumping of a resting heart at a fixed tempo
Dynamic/Stable,constant,Domestic,refrigerator,kitchen,the steady hum of a compressor in a quiet house
Dynamic/Stable,constant,Domestic,air conditioner,bedroom,the whir of a fan and motor cooling an apartment
Dynamic/Stable,constant,Domestic,vacuum cleaner,living room,the loud and unchanging drone of a suction motor
Dynamic/Stable,constant,Domestic,faucet,bathroom,a heavy stream of water falling into a porcelain basin
Dynamic/Stable,constant,Domestic,kettle,pantry,the steady whistle of steam escaping a metal spout
Dynamic/Stable,constant,Domestic,dishwasher,kitchen,water spraying against the interior of a metal machine
Dynamic/Stable,constant,Domestic,microwave,breakroom,the steady hum of a magnetron and a rotating plate
Dynamic/Stable,constant,Domestic,ceiling fan,porch,the steady whir of wooden blades cutting the air
Dynamic/Stable,constant,Domestic,hairdryer,bathroom,a high-speed motor forcing air through a heating element
Dynamic/Stable,constant,Domestic,iron,laundry room,the steady hiss of steam being released from a metal plate
Dynamic/Stable,constant,Domestic,garden hose,backyard,water rushing through a narrow plastic nozzle
Dynamic/Stable,constant,Domestic,gas stove,kitchen,the steady hiss of a lit blue flame on a burner
Dynamic/Stable,constant,Domestic,humidifier,bedroom,a steady mist being generated by an ultrasonic plate
Dynamic/Stable,constant,Domestic,floor polisher,hallway,the unchanging drone of a rotating buffing pad
Dynamic/Stable,constant,Domestic,pool filter,patio,the steady vibration of a pump in a plastic housing
Dynamic/Stable,constant,Domestic,clock,library,the rapid and steady ticking of a small desk clock
Dynamic/Stable,constant,Domestic,white noise machine,nursery,a steady hiss produced by a small internal fan
Dynamic/Stable,constant,Electronic,transformer,substation,the electrical 60hz hum of a high-voltage coil
Dynamic/Stable,constant,Electronic,server rack,data center,the uniform whir of dozens of small cooling fans
Dynamic/Stable,constant,Electronic,white noise,radio,the unyielding hiss of an unassigned radio frequency
Dynamic/Stable,constant,Electronic,oscillator,laboratory,a pure sine wave being played through a studio monitor
Dynamic/Stable,constant,Electronic,neon sign,diner,the high-pitched buzz of gas being ionized in a tube
Dynamic/Stable,constant,Electronic,fluorescent ballast,office,the steady hum of an older light fixture overhead
Dynamic/Stable,constant,Electronic,amplifier,stage,the low-level hiss of a high-gain circuit at idle
Dynamic/Stable,constant,Electronic,feedback loop,rehearsal space,a guitar note sustained indefinitely by an amplifier
Dynamic/Stable,constant,Electronic,coil whine,office,the high-pitched vibration of a capacitor on a motherboard
Dynamic/Stable,constant,Electronic,laser,research lab,the subtle hum of a high-powered beam generator
Dynamic/Stable,constant,Electronic,electromagnet,scrapyard,the heavy electrical hum of a large lifting magnet
Dynamic/Stable,constant,Electronic,solar inverter,rooftop,the steady whine of a power conversion circuit
Dynamic/Stable,constant,Electronic,battery charger,garage,the low hum of a transformer during a high-amp charge
Dynamic/Stable,constant,Electronic,electric arc,physics lab,a steady sizzle of electricity jumping between two spheres
Dynamic/Stable,constant,Electronic,cable,studio,the hum of an unshielded signal line in a noisy room
Dynamic/Stable,constant,Electronic,synthesizer,studio,a sustained sawtooth wave with a fixed filter position
Dynamic/Stable,constant,Electronic,beeper,hospital,a continuous tone from a medical device alarm
Dynamic/Stable,continuous,Musical,violin,ballroom,a bow moving across the strings without pause or change in pressure
Dynamic/Stable,continuous,Musical,pan flute,temple,a series of notes connected by an unbroken stream of air
Dynamic/Stable,continuous,Musical,marimba,theatre,a rapid and steady mallet roll on a single wooden bar
Dynamic/Stable,continuous,Musical,tambourine,festival ground,the jingles vibrating during a long and steady shake
Dynamic/Stable,continuous,Musical,harmonium,attic,the unbroken sound of reeds as air is pumped through the chest
Dynamic/Stable,continuous,Musical,zither,tea house,a fingernail raking across a row of strings in an unbroken motion
Dynamic/Stable,continuous,Musical,didgeridoo,outback,the vibrating drone of circular breathing through a hollow branch
Dynamic/Stable,continuous,Musical,glass harmonica,observatory,the overlapping resonance of rotating crystal bowls
Dynamic/Stable,continuous,Musical,organ,church,air rushing through a tin pipe in an unbroken tone
Dynamic/Stable,continuous,Musical,cello,conservatory,a single long note sustained by seamless bow changes
Dynamic/Stable,continuous,Musical,vibraphone,jazz club,the resonance of a bar with the motor spinning at a steady rate
Dynamic/Stable,continuous,Musical,handpan,cave,a sustained overtone produced by rubbing the rim of the instrument
Dynamic/Stable,continuous,Musical,singing bowl,spa,the unbroken hum of a brass bowl being played with a mallet
Dynamic/Stable,continuous,Musical,bagpipes,field,the unyielding sound of a drone pipe in the wind
Dynamic/Stable,continuous,Musical,accordion,tavern,the steady movement of air through the internal reeds
Dynamic/Stable,continuous,Musical,theremin,laboratory,the unwavering pitch of an electronic field being manipulated
Dynamic/Stable,continuous,Musical,harp,palace,a long and unbroken glissando across silk strings
Dynamic/Stable,continuous,Mechanical,jet engine,hangar,the unbroken whine of a turbine idling on the tarmac
Dynamic/Stable,continuous,Mechanical,conveyor,factory,a belt moving an endless line of bottles through a plant
Dynamic/Stable,continuous,Mechanical,cooling fan,server room,the unbroken whir of a computer cooling system
Dynamic/Stable,continuous,Mechanical,electric motor,workshop,a motor spinning a grinding wheel without interruption
Dynamic/Stable,continuous,Mechanical,steam turbine,power plant,the unyielding hum of a rotor in a generating hall
Dynamic/Stable,continuous,Mechanical,winch,dockyard,a steel cable being pulled at an unchanging speed
Dynamic/Stable,continuous,Mechanical,lathe,machine shop,the sound of metal being shaved in an unbroken spiral
Dynamic/Stable,continuous,Mechanical,printing press,basement,the rhythmic and unbroken operation of a rotary press
