category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a pipe organ playing a full tutti chord with all stops pulled
Energy/Dynamics,powerful,Musical,bass drum,stadium,a massive concert bass drum being struck with a heavy mallet
Energy/Dynamics,powerful,Musical,gong,temple,a large bronze gong struck for a deep resonant boom
Energy/Dynamics,powerful,Musical,taiko,village square,a team of taiko drummers hitting massive drums in unison
Energy/Dynamics,powerful,Musical,orchestra,concert hall,a symphony orchestra performing a fortissimo brass fanfare
Energy/Dynamics,powerful,Musical,timpani,stage,a timpani roll reaching a thunderous crescendo
Energy/Dynamics,powerful,Musical,piano,ballroom,a grand piano playing a dense low-octave chord with the sustain pedal
Energy/Dynamics,powerful,Musical,tuba,rehearsal room,a tuba blowing a sustained and forceful pedal note
Energy/Dynamics,powerful,Musical,cymbals,amphitheater,a pair of orchestral cymbals crashed together at high velocity
Energy/Dynamics,powerful,Musical,choir,abbey,a massed choir singing in a vaulted stone hall at peak volume
Energy/Dynamics,powerful,Musical,didgeridoo,cave,a didgeridoo vibrating with a deep rhythmic drone that rattles the air
Energy/Dynamics,powerful,Musical,bagpipes,highlands,a pipe band playing a loud march in a narrow valley
Energy/Dynamics,powerful,Musical,bell,clock tower,a massive iron bell tolling once with a heavy clapper
Energy/Dynamics,powerful,Musical,marimba,conservatory,a marimba being played with heavy mallets in a rapid low-register run
Energy/Dynamics,powerful,Musical,sitar,shrine,a sitar with all sympathetic strings vibrating after a heavy strum
Energy/Dynamics,powerful,Musical,accordion,plaza,an accordion playing a dense twelve-button chord with full bellows
Energy/Dynamics,powerful,Musical,vibraphone,jazz club,a vibraphone with the motor at full speed and the sustain pedal held
Energy/Dynamics,powerful,Musical,saxophone,subway station,a baritone saxophone honking a low note that echoes through a tunnel
Energy/Dynamics,powerful,Mechanical,jet engine,airport runway,a jet engine at full throttle during a stationary test
Energy/Dynamics,powerful,Mechanical,steam hammer,forge,a massive steam-powered hammer striking a hot steel ingot
Energy/Dynamics,powerful,Mechanical,hydraulic press,factory,a hydraulic press crushing a car frame with immense force
Energy/Dynamics,powerful,Mechanical,ship engine,engine room,the deep rhythmic thrum of a container ship's diesel engine
Energy/Dynamics,powerful,Mechanical,pile driver,dockyard,a pile driver weight hitting a steel beam into the earth
Energy/Dynamics,powerful,Mechanical,turbine,hydroelectric dam,the deep subterranean roar of a water turbine at peak capacity
Energy/Dynamics,powerful,Mechanical,locomotive,train station,a steam locomotive releasing a massive burst of exhaust
Energy/Dynamics,powerful,Mechanical,industrial fan,tunnel,the overwhelming roar of a massive tunnel ventilation system
Energy/Dynamics,powerful,Mechanical,crane,construction site,a heavy-duty winch lifting a ten-ton load
Energy/Dynamics,powerful,Mechanical,furnace,steel mill,the roar of a blast furnace igniting with a rush of gas
Energy/Dynamics,powerful,Mechanical,excavator,quarry,the bucket of a large excavator tearing through solid rock
Energy/Dynamics,powerful,Mechanical,pump,oil field,a high-pressure industrial pump moving crude oil
Energy/Dynamics,powerful,Mechanical,compressor,garage,a large air compressor tank vibrating during a rapid fill
Energy/Dynamics,powerful,Mechanical,shutter,warehouse,a massive metal roll-up door vibrating as it is raised
Energy/Dynamics,powerful,Mechanical,mixer,cement plant,a large cement mixer drum rotating with a heavy wet load
Energy/Dynamics,powerful,Mechanical,lathe,machine shop,a heavy-duty metal lathe shaving a thick layer of steel
Energy/Dynamics,powerful,Mechanical,generator,power plant,the intense harmonic thrum of a high-voltage generator
Energy/Dynamics,powerful,Mechanical,saw,lumber yard,a gang saw with multiple blades cutting through a massive log
Energy/Dynamics,powerful,Environmental,thunder,canyon,a massive thunderclap echoing and rolling through a mountain range
Energy/Dynamics,powerful,Environmental,waterfall,jungle,a wide waterfall crashing into a deep pool from a great height
Energy/Dynamics,powerful,Environmental,avalanche,snowy peak,the muffled roar of a massive snow shelf collapsing down a slope
Energy/Dynamics,powerful,Environmental,earthquake,mountain,the deep subterranean rumble of shifting tectonic plates
Energy/Dynamics,powerful,Environmental,volcano,island,the continuous deafening throb of a volcanic eruption
Energy/Dynamics,powerful,Environmental,hurricane,ocean,the roar of a hurricane wind over a turbulent sea
Energy/Dynamics,powerful,Environmental,geyser,park,a geyser erupting with a massive jet of superheated water
Energy/Dynamics,powerful,Environmental,landslide,quarry,a massive shelf of rock and dirt falling at once down a cliff
Energy/Dynamics,powerful,Environmental,lightning,plains,the sharp deafening crack of a nearby lightning strike
Energy/Dynamics,powerful,Environmental,waves,sea cave,a heavy ocean surge crashing against the back of a cavern
Energy/Dynamics,powerful,Environmental,fire,forest,a large forest fire consuming a dense thicket of trees with a roar
Energy/Dynamics,powerful,Environmental,glacier,arctic,the deep groan of a massive ice shelf calving into the sea
Energy/Dynamics,powerful,Environmental,stream,creek,a flash flood rushing through a narrow rocky gorge
Energy/Dynamics,powerful,Environmental,wind,high-rise,a gale-force wind howling through a metal bridge structure
Energy/Dynamics,powerful,Environmental,hail,carport,golf-ball sized hail striking a corrugated metal roof
Energy/Dynamics,powerful,Environmental,rain,tin roof,a torrential downpour flooding a metal surface in seconds
Energy/Dynamics,powerful,Environmental,storm,prairie,the complex roar of a tornado moving across the plains
Energy/Dynamics,powerful,Environmental,ice,tundra,the loud report of a frozen lake surface cracking under stress
Energy/Dynamics,powerful,Organic,lion,savanna,a lion's full-throated roar echoing across a wide plain
Energy/Dynamics,powerful,Organic,elephant,plain,a herd of elephants rumbling and trumpeting in a coordinated display
Energy/Dynamics,powerful,Organic,whale,ocean,the intense vibration of a blue whale's low-frequency call
Energy/Dynamics,powerful,Organic,gorilla,jungle,a gorilla thumping its chest with cupped hands and screaming
Energy/Dynamics,powerful,Organic,wolf,forest,a pack of wolves howling together in a mountain canyon
Energy/Dynamics,powerful,Organic,cicadas,orchard,the overwhelming roar of a 17-year cicada emergence in a grove
Energy/Dynamics,powerful,Organic,human,stadium,a crowd of 50
Energy/Dynamics,powerful,Organic,bear,river,a grizzly bear letting out a loud territorial growl
Energy/Dynamics,powerful,Organic,hooves,track,a stampede of cattle hitting the hard-packed earth
Energy/Dynamics,powerful,Organic,wings,cliff,a large condor's wings whooshing as it takes off from a ledge
Energy/Dynamics,powerful,Organic,alligator,swamp,a bull alligator vibrating the water with a deep bellow
Energy/Dynamics,powerful,Organic,monkeys,jungle,a troop of howler monkeys screaming in a territorial dispute
Energy/Dynamics,powerful,Organic,voice,theater,a dramatic actor speaking with a resonant voice that fills a hall
Energy/Dynamics,powerful,Organic,stomach,bedroom,intense gurgling and rumbling of a heavy digestion after a meal
Energy/Dynamics,powerful,Organic,throat,hallway,a person letting out a loud deep-chested cough
Energy/Dynamics,powerful,Organic,heartbeat,clinic,a rapid heavy heartbeat heard through a stethoscope during exertion
Energy/Dynamics,powerful,Organic,bees,garden,the intense roar of a massive hive being disturbed
Energy/Dynamics,powerful,Organic,walruses,beach,a group of walruses grunting and bellowing together on a shore
