category,tag,domain,source,environment,scenario
Space/Dimension,wide,Musical,pipe organ,cathedral,a pipe organ playing a full chord with all stops pulled in a stone abbey
Space/Dimension,wide,Musical,orchestra,concert hall,a full symphony orchestra performing a massive fortissimo tutti
Space/Dimension,wide,Musical,gong,temple,a large bronze gong struck and allowed to vibrate in an open courtyard
Space/Dimension,wide,Musical,choir,monastery,a massed choir singing a slow polyphonic hymn in a vaulted hall
Space/Dimension,wide,Musical,piano,ballroom,a grand piano with the sustain pedal down playing a low-octave arpeggio
Space/Dimension,wide,Musical,drums,parade ground,a group of twenty marching bass drums beating a steady rhythm
Space/Dimension,wide,Musical,brass section,stadium,a brass ensemble playing a long fanfare across an open field
Space/Dimension,wide,Musical,bells,clock tower,a carillon of thirty bells ringing out a complex melody
Space/Dimension,wide,Musical,harp,conservatory,a concert harp playing a wide multi-octave glissando in a large room
Space/Dimension,wide,Musical,cello,cellar,a section of cellos bowing a sustained low note together
Space/Dimension,wide,Musical,sitar,botanical garden,a sitar with every sympathetic string vibrating after a heavy strum
Space/Dimension,wide,Musical,tambura,shrine,multiple tamburas creating a constant harmonic drone in a stone room
Space/Dimension,wide,Musical,bagpipes,highlands,a pipe band playing a slow march across a wide glen
Space/Dimension,wide,Musical,vibraphone,jazz club,a vibraphone with rotating fans and the sustain pedal held open
Space/Dimension,wide,Musical,cymbals,amphitheater,a pair of orchestral cymbals crashed together in a large outdoor space
Space/Dimension,wide,Musical,timpani,stage,a timpani roll performed with soft mallets across four drums
Space/Dimension,wide,Musical,didgeridoo,outback,a didgeridoo vibrating with a deep rhythmic drone in a canyon
Space/Dimension,wide,Musical,zither,parlor,a large zither with many resonance strings being strummed across its width
Space/Dimension,wide,Mechanical,engine,shipyard,the combined low-frequency thrum of three massive container ship engines
Space/Dimension,wide,Mechanical,ventilation,parking,a set of massive industrial exhaust fans moving a wall of air
Space/Dimension,wide,Mechanical,printing press,print shop,a large offset press running at high speed with multiple moving units
Space/Dimension,wide,Mechanical,turbine,hydroelectric dam,the deep layered hum of water turbines in a massive concrete hall
Space/Dimension,wide,Mechanical,loom,textile mill,a warehouse full of automated looms weaving simultaneously
Space/Dimension,wide,Mechanical,conveyor,warehouse,a complex network of rollers and belts moving at once across a floor
Space/Dimension,wide,Mechanical,gears,clock tower,a massive gear train with dozens of wheels turning in unison
Space/Dimension,wide,Mechanical,shutter,storefront,a wide metal roller door vibrating the wall as it opens
Space/Dimension,wide,Mechanical,compressor,garage,multiple air compressors running together in a large workshop
Space/Dimension,wide,Mechanical,pump,station,a water station with four industrial pumps working in parallel
Space/Dimension,wide,Mechanical,drill,quarry,the combined sound of multiple pneumatic rock drills across a pit
Space/Dimension,wide,Mechanical,mill,bakery,several stone mills grinding grain at once in a large room
Space/Dimension,wide,Mechanical,saw,lumber yard,a gang saw with multiple blades cutting a massive log
Space/Dimension,wide,Mechanical,mixer,cement plant,a row of industrial cement mixers rotating together
Space/Dimension,wide,Mechanical,crane,dockyard,a massive crane winch unwinding a thick steel cable
Space/Dimension,wide,Mechanical,furnace,industrial plant,the deep multi-layered roar of a massive blast furnace
Space/Dimension,wide,Mechanical,projector,cinema booth,a 70mm projector running with its heavy cooling system and reels
Space/Dimension,wide,Mechanical,escalator,subway station,the steady layered grinding of a long escalator track in a tunnel
Space/Dimension,wide,Environmental,thunder,valley,thunder echoing and rolling across a massive mountain range
Space/Dimension,wide,Environmental,waterfall,jungle,a massive waterfall creating a dense wall of sound in a gorge
Space/Dimension,wide,Environmental,wind,pine forest,a strong gale moving through millions of pine needles at once
Space/Dimension,wide,Environmental,rain,canopy,a torrential downpour hitting a diverse and dense rainforest canopy
Space/Dimension,wide,Environmental,waves,cliffs,heavy ocean swells crashing and echoing in several sea caves
Space/Dimension,wide,Environmental,storm,prairie,the complex roar of a distant tornado moving across the plains
