category,tag,domain,source,environment,scenario
Material/Source,metallic,Musical,handbell,village square,a single ring from a small silver handbell
Material/Source,metallic,Musical,triangle,orchestra pit,a steel striker hitting a suspended metal triangle
Material/Source,metallic,Musical,glockenspiel,museum,a mallet striking a high steel bar on a glockenspiel
Material/Source,metallic,Musical,cymbals,concert stage,the immediate violent crash of two orchestral cymbals
Material/Source,metallic,Musical,steel drum,island park,a sharp mallet strike on a chrome-plated steel drum
Material/Source,metallic,Musical,electric guitar,arena,a high-pitched pinch harmonic on a steel string
Material/Source,metallic,Musical,mouth harp,porch,a rhythmic metallic twang from a small jaw harp against the teeth
Material/Source,metallic,Musical,tambourine,recording room,the sharp jingle of silver discs during a quick shake
Material/Source,metallic,Musical,banjo,farmhouse,a sharp pick-strike on a high-tuned banjo string near the bridge
Material/Source,metallic,Musical,harpsichord,gallery,the mechanical pluck of a high-pitched metal string
Material/Source,metallic,Musical,trumpet,hall,the sharp metallic buzz of lips in a brass mouthpiece
Material/Source,metallic,Musical,vibraphone,jazz club,a hard mallet strike on an aluminum bar with the motor off
Material/Source,metallic,Musical,cowbell,stadium,a metal drumstick striking the side of a large cowbell
Material/Source,metallic,Musical,handpan,tunnel,the resonant vibration of a thumb on a nitrided steel dome
Material/Source,metallic,Musical,finger cymbal,temple,a light tap on the edge of a tiny brass cymbal
Material/Source,metallic,Musical,snare drum,parade ground,a high-tension rimshot on a metal-shell snare
Material/Source,metallic,Musical,piano,ballroom,the mechanical thud of a tuning hammer on a steel pin
Material/Source,metallic,Musical,chimes,mountain peak,a set of aluminum wind chimes clashing in a gale
Material/Source,metallic,Mechanical,gears,workshop,the precise high-pitched ticking of stainless steel gears
Material/Source,metallic,Mechanical,typewriter,library,the sharp metallic clack of a manual typewriter key
Material/Source,metallic,Mechanical,wrench,garage,a heavy steel wrench falling onto a concrete floor
Material/Source,metallic,Mechanical,lathe,machine shop,a cutting tool screaming as it shaves a spiral of steel
Material/Source,metallic,Mechanical,chains,warehouse,a heavy steel chain being dragged over a metal loading dock
Material/Source,metallic,Mechanical,stapler,mailroom,the sharp metallic snap of a heavy-duty industrial stapler
Material/Source,metallic,Mechanical,clockwork,antique shop,the rapid ticking of a brass escapement in a clock
Material/Source,metallic,Mechanical,camera,art gallery,the sharp mechanical click of a vintage film camera shutter
Material/Source,metallic,Mechanical,lock,prison hallway,the intricate metallic click of a key turning in a tumbler
Material/Source,metallic,Mechanical,bicycle bell,city street,a sharp double-ring of a chrome bicycle bell
Material/Source,metallic,Mechanical,scissors,salon,a single sharp snip of professional hair shears
Material/Source,metallic,Mechanical,drill,shipyard,the high-pitched scream of a steel bit entering an aluminum plate
Material/Source,metallic,Mechanical,winch,dockside,the rhythmic metallic clicking of a ratchet under tension
Material/Source,metallic,Mechanical,press,factory,the heavy metallic bang of a high-speed stamping machine
Material/Source,metallic,Mechanical,tractor,farmland,the rhythmic mechanical rattling of a metal engine cowling
Material/Source,metallic,Mechanical,sewing machine,attic,the sharp rhythmic clicking of a needle hitting a metal plate
Material/Source,metallic,Mechanical,ratchet,auto shop,the rapid metallic clicking of a socket wrench
Material/Source,metallic,Mechanical,engine,racetrack,the high-pitched metallic whine of a racing engine at idle
Material/Source,metallic,Environmental,hail,carport,the sharp rhythmic hammering of large hailstones on a tin roof
Material/Source,metallic,Environmental,lightning,open plains,the sharp jagged crackle of a nearby electrical strike
Material/Source,metallic,Environmental,wind,bridge,a high-pitched whistle of wind through steel suspension cables
Material/Source,metallic,Environmental,stones,beach,the sharp clink of two flint pebbles being struck together
Material/Source,metallic,Environmental,sand,desert,the high-frequency hiss of wind-blown sand hitting a glass pane
Material/Source,metallic,Environmental,rain,street,a single heavy raindrop hitting a corrugated iron sheet
Material/Source,metallic,Environmental,steam,factory,the sharp high-pitched hiss of a burst steam pipe
Material/Source,metallic,Environmental,ice,pond,the sharp crystalline crack of thin ice breaking on stone
Material/Source,metallic,Environmental,geology,cliffside,a thin slate rock sliding down a scree slope
Material/Source,metallic,Environmental,reeds,marsh,the sharp rattling of icy corn stalks in a winter wind
Material/Source,metallic,Environmental,thunder,distance,the sharp initial whip-crack of a nearby lightning bolt
Material/Source,metallic,Environmental,shells,shore,the tinkling of broken shells in a receding tide
Material/Source,metallic,Environmental,twigs,woods,the sharp dry snap of a frozen bamboo stalk
Material/Source,metallic,Environmental,air,lab,the high-pitched hiss of air from a small metal nozzle
Material/Source,metallic,Environmental,quartz,mountain,the sharp metallic clink of two crystal fragments striking
Material/Source,metallic,Environmental,waves,pier,the spray of seawater hitting a metal piling
Material/Source,metallic,Environmental,bubbles,pond,the sharp metallic pop of a large air bubble bursting
Material/Source,metallic,Environmental,snow,porch,the sharp scrape of a metal shovel on a thin frost layer
Material/Source,metallic,Organic,beak,zoo,the sharp mechanical clack of a stork's beak closing
Material/Source,metallic,Organic,claws,tile floor,the sharp rhythmic clicking of a dog's nails on ceramic
Material/Source,metallic,Organic,teeth,bathroom,the rapid high-pitched chattering of teeth in a cold room
Material/Source,metallic,Organic,claws,garage,a cat's claws scratching on a metal trash can lid
Material/Source,metallic,Organic,scales,reptile house,the dry brittle rustle of a snake sliding over a metal mesh
Material/Source,metallic,Organic,nails,desk,fingernails tapping rapidly on a steel surface
Material/Source,metallic,Organic,bones,museum,the dry clinical clatter of bird bones in a metal tray
Material/Source,metallic,Organic,vocal,hallway,a thin high-pitched whistle from a human mouth
Material/Source,metallic,Organic,paws,attic,the sharp rhythmic scurry of a mouse over a metal vent
Material/Source,metallic,Organic,tongue,room,a sharp metallic-sounding click made against the palate
Material/Source,metallic,Organic,hair,salon,the sharp snip of a single coarse hair strand near the ear
Material/Source,metallic,Organic,egg,kitchen,the sharp crack of a brittle eggshell on a metal bowl rim
Material/Source,metallic,Organic,bark,forest,the light snap of a thin piece of frozen bark peeling
Material/Source,metallic,Organic,wings,garden,the high-frequency buzz of a bee's wings near a metal pipe
Material/Source,metallic,Organic,shell,beach,the sharp crunch of a tiny crab shell under a metal heel
Material/Source,metallic,Organic,skin,lab,the sharp friction of a dry finger sliding on a silver plate
Material/Source,metallic,Organic,throat,studio,a sharp percussive glottal stop sound in a metal room
Material/Source,metallic,Organic,twigs,woods,the sharp snap of a dry twig against a metal fence
Material/Source,metallic,Domestic,silverware,kitchen,the sharp clink of a stainless steel spoon on a glass rim
Material/Source,metallic,Domestic,keys,entryway,the metallic jingle of a set of brass keys on a ring
Material/Source,metallic,Domestic,can,pantry,the sharp metallic snap of a soda can tab being opened
Material/Source,metallic,Domestic,coins,laundry room,a handful of nickels falling onto a tile floor
Material/Source,metallic,Domestic,light switch,hallway,the sharp plastic and metal snap of a wall toggle
Material/Source,metallic,Domestic,foil,kitchen,the sharp high-pitched crinkle of aluminum foil being balled up
Material/Source,metallic,Domestic,kettle,stove,the sharp metallic click of a burner igniting
Material/Source,metallic,Domestic,buttons,sewing room,a jar of small metal buttons being shaken
Material/Source,metallic,Domestic,scissors,office,the sharp snip of metal blades through cellophane
Material/Source,metallic,Domestic,clocks,hallway,the sharp high-pitched tick of a metal-cased wall clock
Material/Source,metallic,Domestic,pins,sewing room,the light clinking of sewing pins in a metal box
Material/Source,metallic,Domestic,jewelry,bedroom,a gold chain sliding over a glass dresser surface
Material/Source,metallic,Domestic,window,porch,a fingernail tapping on a cold window pane
Material/Source,metallic,Domestic,mirror,bathroom,a glass bottle clicking against a mirror shelf
Material/Source,metallic,Domestic,pan,kitchen,the impact of a cast iron skillet on a metal stove grate
Material/Source,metallic,Domestic,towel,bathroom,a wet towel hitting a metal shower rod
Material/Source,metallic,Domestic,curtain,bedroom,a metal curtain rod rattling in its brackets
Material/Source,metallic,Domestic,shaker,bar,the clink of ice against a stainless steel shaker
Material/Source,metallic,Domestic,lighter,garage,the sharp scratch and pop of a metal lighter
Material/Source,metallic,Electronic,spark,lab,the sharp snap of a high-voltage static discharge
Material/Source,metallic,Electronic,relay,server farm,the high-pitched rhythmic clicking of an electromagnetic relay
Material/Source,metallic,Electronic,solenoid,factory,the sharp metallic strike of an industrial solenoid
Material/Source,metallic,Electronic,buzzer,game show,the sharp short burst of a high-pitched piezo buzzer
Material/Source,metallic,Electronic,flash,studio,the high-pitched whine of a camera strobe charging
Material/Source,metallic,Electronic,monitor,attic,the light high-frequency ring of an old CRT screen
Material/Source,metallic,Electronic,alarm,bedroom,the sharp high-pitched chirp of a digital watch
Material/Source,metallic,Electronic,taser,security,the rapid electrical crackle of a stun gun arc
Material/Source,metallic,Electronic,modem,office,the high-frequency screech of a digital handshake
Material/Source,metallic,Electronic,capacitor,workshop,the sharp pop of a small capacitor failing
Material/Source,metallic,Electronic,switch,lab,the sharp snap of a small metal toggle switch
Material/Source,metallic,Electronic,keyboard,office,the metallic ping of a mechanical keyboard key bottoming out
Material/Source,metallic,Electronic,static,radio station,the high-pitched hiss of radio frequency interference
Material/Source,metallic,Electronic,oscillator,lab,a high-frequency square wave through a metal speaker horn
Material/Source,metallic,Electronic,circuit,electronics lab,the steady whine of a switching power supply
Material/Source,metallic,Electronic,transformer,station,the steady dense hum of a large grid transformer
Material/Source,metallic,Electronic,vibration,lounge,the rhythmic hum of a phone on a metal table
Material/Source,metallic,Electronic,glitch,studio,a sharp rhythmic click from a digital clocking error
Material/Source,wooden,Musical,marimba,concert hall,a hard mallet striking a high rosewood marimba bar
Material/Source,wooden,Musical,woodblock,music room,a rhythmic sequence on a hollow maple block
Material/Source,wooden,Musical,castanets,dance studio,the sharp rhythmic clicking of wooden castanets
Material/Source,wooden,Musical,claves,studio,the impact of two solid rosewood sticks being struck together
Material/Source,wooden,Musical,xylophone,classroom,a wooden mallet strike on a synthetic xylophone bar
Material/Source,wooden,Musical,guitar,porch,a thumb-slap on the wooden body of an acoustic guitar
Material/Source,wooden,Musical,didgeridoo,outback,the hollow resonant drone of a wooden didgeridoo
Material/Source,wooden,Musical,flute,forest,a low-register note on a hollow bamboo flute
Material/Source,wooden,Musical,recorder,nursery,a clear staccato note on a pearwood recorder
Material/Source,wooden,Musical,violin,chamber,the raspy sound of a horsehair bow hitting a violin string
Material/Source,wooden,Musical,temple block,monastery,a mallet strike on a hollow wooden temple block
Material/Source,wooden,Musical,cajon,street corner,a solid hand strike on the wooden face of a cajon drum
Material/Source,wooden,Musical,guiro,dance hall,a wooden stick scraping across a notched wooden guiro
Material/Source,wooden,Musical,piano,manor house,the mechanical thud of a piano key hitting the wooden bed
Material/Source,wooden,Musical,log drum,jungle,a heavy mallet strike on a hollowed-out log drum
Material/Source,wooden,Musical,oboe,hall,a low-register reed-rich note on a grenadilla wood oboe
Material/Source,wooden,Musical,cello,chapel,the muffled thud of a bow hitting the cello body
Material/Source,wooden,Musical,bassoon,rehearsal room,a low staccato passage on a wooden bassoon
Material/Source,wooden,Mechanical,watermill,riverbank,the heavy creaking of a large wooden waterwheel
Material/Source,wooden,Mechanical,loom,textile mill,the rhythmic wooden clack of a hand-operated shuttle
Material/Source,wooden,Mechanical,windmill,hills,the rhythmic creaking of wooden blades in a steady wind
Material/Source,wooden,Mechanical,spinning wheel,attic,the rhythmic whir and click of a wooden wheel
Material/Source,wooden,Mechanical,lathe,woodshop,a wood-turning tool carving a block of dry oak
Material/Source,wooden,Mechanical,winch,shipyard,the heavy groan of a wooden windlass on a tall ship
Material/Source,wooden,Mechanical,pulley,barn,the creaking of a wooden pulley lifting a bale of hay
Material/Source,wooden,Mechanical,press,winery,the heavy groan of a wooden screw-press crushing grapes
Material/Source,wooden,Mechanical,clock,hallway,the hollow wooden tick of a grandfather clock case
Material/Source,wooden,Mechanical,metronome,music room,the hollow wooden click of a pyramid metronome
Material/Source,wooden,Mechanical,shutter,studio,the mechanical snap of a vintage wood-bodied camera
Material/Source,wooden,Mechanical,crane,dockside,the heavy creak of a wooden derrick lifting cargo
Material/Source,wooden,Mechanical,lock,mansion,the heavy wooden thud of a large timber bolt sliding
Material/Source,wooden,Mechanical,fan,tropical hotel,the slow rhythmic creak of wooden ceiling fan blades
Material/Source,wooden,Mechanical,pump,village well,the rhythmic wooden grunt of a hand-operated lever
Material/Source,wooden,Mechanical,tools,garage,the thud of a wooden mallet on a timber beam
Material/Source,wooden,Mechanical,sewing machine,attic,the muffled thud of a vintage wood-encased sewing machine
Material/Source,wooden,Mechanical,gears,old mill,the rhythmic grinding of large wooden gears
Material/Source,wooden,Mechanical,cart,dirt road,the rhythmic rattling of wooden wheels on a wagon
Material/Source,wooden,Environmental,tree,forest,the heavy creaking of a massive oak trunk in the wind
Material/Source,wooden,Environmental,forest floor,woods,the dry hollow crunch of stepping on a fallen log
Material/Source,wooden,Environmental,hollow log,valley,a stone being dropped into a hollow tree trunk
Material/Source,wooden,Environmental,bamboo,grove,the rhythmic knocking of bamboo stalks in a breeze
Material/Source,wooden,Environmental,twigs,woods,the sharp dry snap of a thick fallen branch
Material/Source,wooden,Environmental,bark,forest,the fibrous peeling sound of dry cedar bark
Material/Source,wooden,Environmental,leaves,garden,the dry rustle of thick oak leaves in a pile
Material/Source,wooden,Environmental,sticks,riverbank,the hollow clacking of driftwood in a current
Material/Source,wooden,Environmental,roots,cliffside,the dry snapping of roots during a small earth shift
Material/Source,wooden,Environmental,stump,field,the hollow thud of an axe hitting a dry tree stump
Material/Source,wooden,Environmental,thatch,village,the dry rustle of a straw roof in a stiff wind
Material/Source,wooden,Environmental,fence,pasture,the rhythmic creaking of a wooden gate in the wind
Material/Source,wooden,Environmental,reeds,marsh,the hollow rattling of tall dry corn stalks
Material/Source,wooden,Environmental,bridge,creek,the heavy creaking of a wooden footbridge under a step
Material/Source,wooden,Environmental,woods,mountain,the distant hollow thud of a falling dead tree
Material/Source,wooden,Environmental,driftwood,beach,the dry clattering of wood fragments in the surf
Material/Source,wooden,Environmental,vines,jungle,the dry fibrous rubbing of thick woody vines
Material/Source,wooden,Environmental,scrub,desert,the dry rattling of brittle woody shrubs
Material/Source,wooden,Organic,woodpecker,forest,the rapid hollow tapping of a woodpecker on a tree
Material/Source,wooden,Organic,beaver,riverbank,the dry rhythmic chewing of a beaver on a branch
Material/Source,wooden,Organic,insect,woods,the hollow clicking of a wood-boring beetle
Material/Source,wooden,Organic,vocal,studio,"a hollow resonant ""cluck"" sound made with the tongue"
Material/Source,wooden,Organic,claws,tree,the sharp scratching of a squirrel's claws on dry bark
Material/Source,wooden,Organic,paws,attic,the hollow scurry of a rodent over a wooden ceiling
Material/Source,wooden,Organic,bones,museum,the dry percussive clatter of large animal ribs
Material/Source,wooden,Organic,shell,beach,the dry hollow crack of a large coconut shell
Material/Source,wooden,Organic,throat,hall,a dry hollow-sounding percussive throat click
Material/Source,wooden,Organic,hair,stable,the dry rustle of a stiff horse-hair brush on wood
Material/Source,wooden,Organic,skin,workshop,the dry friction of a hand sliding over sanded oak
Material/Source,wooden,Organic,beak,zoo,the hollow percussive clack of a pelican’s beak
Material/Source,wooden,Organic,scales,forest,the dry fibrous rustle of a snake over bark
Material/Source,wooden,Organic,nest,barn,the dry rustle of a bird's nest made of twigs
Material/Source,wooden,Organic,wings,woods,the dry rhythmic flap of a pheasant taking flight
Material/Source,wooden,Organic,clapping,hall,the dry percussive sound of clapping with flat palms
Material/Source,wooden,Organic,digging,garden,the dry thud of a wooden stake being driven into earth
Material/Source,wooden,Organic,falling,forest,the dry percussive crash of a dead branch hitting the floor
Material/Source,wooden,Domestic,chopping board,kitchen,the rhythmic hollow thud of a knife on a wooden board
Material/Source,wooden,Domestic,door,hallway,a sharp percussive knock on a hollow wooden door
Material/Source,wooden,Domestic,chair,dining room,the rhythmic creak of a wooden Windsor chair
Material/Source,wooden,Domestic,floor,living room,the heavy hollow creak of an old oak floorboard
Material/Source,wooden,Domestic,wicker,porch,the dry rustle and creak of a wicker basket
Material/Source,wooden,Domestic,spoon,kitchen,the percussive clack of a wooden spoon on a bowl rim
Material/Source,wooden,Domestic,shutters,bedroom,the rhythmic rattling of wooden window shutters
Material/Source,wooden,Domestic,rolling pin,bakery,the hollow thud of a wooden pin on a floury table
Material/Source,wooden,Domestic,brush,hallway,the dry fibrous sweep of a push-broom on wood
Material/Source,wooden,Domestic,cabinet,kitchen,the hollow thud of a wooden cupboard door closing
Material/Source,wooden,Domestic,stairs,mansion,the heavy hollow thud of footsteps on a wooden staircase
Material/Source,wooden,Domestic,blind,study,the rhythmic clattering of wooden Venetian blinds
Material/Source,wooden,Domestic,bowl,dining room,the percussive ring of a wooden salad bowl being set down
