category,tag,domain,source,environment,scenario
Density/Complexity,sparse,Musical,triangle,stone cathedral,a single strike on a small steel triangle followed by long silence
Density/Complexity,sparse,Musical,flute,abandoned tunnel,a lone breathy note played on a wooden fife
Density/Complexity,sparse,Musical,piano,empty ballroom,a solitary low key depressed once and held
Density/Complexity,sparse,Musical,chime,winter porch,a single metal wind chime tapping against a wooden post
Density/Complexity,sparse,Musical,drum,deserted stadium,a lone strike on a large orchestral bass drum
Density/Complexity,sparse,Musical,guitar,quiet study,a single nylon string plucked and allowed to fade
Density/Complexity,sparse,Musical,handbell,mountain peak,one clear ring of a silver handbell in the thin air
Density/Complexity,sparse,Musical,harp,conservatory,a solitary pluck of a low-tension gut harp string
Density/Complexity,sparse,Musical,cymbal,recording booth,the faint ring of a finger cymbal tapped once
Density/Complexity,sparse,Musical,recorder,empty classroom,a short isolated whistle from a plastic recorder
Density/Complexity,sparse,Musical,xylophone,gallery,a single mallet hit on a high-note wooden bar
Density/Complexity,sparse,Musical,violin,music room,a lone pizzicato pluck on a steel violin string
Density/Complexity,sparse,Musical,cello,basement,the single resonant vibration of a cello’s open C-string
Density/Complexity,sparse,Musical,organ,small chapel,the initial puff of air from a single organ pipe
Density/Complexity,sparse,Musical,banjo,farm porch,one sharp snap of a steel banjo string
Density/Complexity,sparse,Mechanical,clock,quiet library,the solitary tick of a vintage mechanical wall clock
Density/Complexity,sparse,Mechanical,latch,hotel hallway,a single mechanical click of a door handle engaging
Density/Complexity,sparse,Mechanical,valve,engine room,a lone burst of steam from a pressure release valve
Density/Complexity,sparse,Mechanical,stapler,office,the isolated snap of a manual stapler hitting paper
Density/Complexity,sparse,Mechanical,hammer,construction site,a single distant strike of a hammer on a metal beam
Density/Complexity,sparse,Mechanical,switch,darkroom,the solitary click of a heavy plastic toggle switch
Density/Complexity,sparse,Mechanical,shutter,photographer studio,a single mechanical snap of a vintage camera shutter
Density/Complexity,sparse,Mechanical,typewriter,study,the lone clack of a single letter key hitting the roller
Density/Complexity,sparse,Mechanical,gears,clock shop,the faint isolated click of a tiny brass gear slipping
Density/Complexity,sparse,Mechanical,metronome,music room,one single mechanical click of a pendulum hitting the side
Density/Complexity,sparse,Mechanical,timer,kitchen,the single metallic ping of a mechanical egg timer
Density/Complexity,sparse,Mechanical,lock,bank vault,the solitary clunk of a heavy steel bolt sliding home
Density/Complexity,sparse,Mechanical,shears,garden,one single snip of metal garden shears on a dry twig
Density/Complexity,sparse,Mechanical,zipper,camping site,a short isolated tug on a metal zipper track
Density/Complexity,sparse,Mechanical,drill,workshop,a single short burst of an electric drill motor
Density/Complexity,sparse,Environmental,rain,tin roof,a single large raindrop hitting a corrugated metal sheet
Density/Complexity,sparse,Environmental,ice,frozen lake,the lone sharp crack of a thin ice sheet
Density/Complexity,sparse,Environmental,bird,forest,the solitary caw of a crow in the distance
Density/Complexity,sparse,Environmental,twig,winter woods,the single snap of a dry branch under weight
Density/Complexity,sparse,Environmental,stone,canyon,a solitary pebble bouncing once down a rock face
Density/Complexity,sparse,Environmental,thunder,summer meadow,a single distant muffled rumble of thunder
Density/Complexity,sparse,Environmental,water,cave,the lone plink of a water drop hitting a still pool
Density/Complexity,sparse,Environmental,wind,desert,a solitary moan of wind through a narrow rock crevice
Density/Complexity,sparse,Environmental,leaf,garden,the isolated rustle of a single dry leaf on pavement
Density/Complexity,sparse,Environmental,fire,campsite,a lone pop of sap from a burning cedar log
Density/Complexity,sparse,Environmental,hail,carport,a single hailstone striking a metal car roof
Density/Complexity,sparse,Environmental,geyser,valley floor,one solitary gurgle from a geothermal vent
Density/Complexity,sparse,Environmental,snow,mountain side,the lone muffled thump of a snow clump falling from a tree
Density/Complexity,sparse,Environmental,insect,meadow,the single chirrup of a lone cricket in the grass
Density/Complexity,sparse,Environmental,wave,sandy beach,the soft isolated wash of a single small wave
Density/Complexity,sparse,Organic,footstep,empty hallway,a single thud of a leather boot on a wooden floor
Density/Complexity,sparse,Organic,vocalization,theatre,a solitary short cough from a person in the back row
Density/Complexity,sparse,Organic,heartbeat,quiet room,one single thud of a human heart in a chest
Density/Complexity,sparse,Organic,breathing,nursery,one long slow intake of breath from a sleeping person
Density/Complexity,sparse,Organic,finger,classroom,a solitary tap of a fingernail on a plastic desk
Density/Complexity,sparse,Organic,bone,gymnasium,the single sharp crack of a knuckle being pulled
Density/Complexity,sparse,Organic,throat,bedroom,a single gentle clearing of a human throat
Density/Complexity,sparse,Organic,wing,barn,one solitary flap of a large bird’s wing
Density/Complexity,sparse,Organic,tail,aquarium,the single slap of a fish’s tail on the water surface
Density/Complexity,sparse,Organic,claws,tile floor,a single click of a dog’s claw on a stone surface
Density/Complexity,sparse,Organic,beak,forest,one sharp strike of a woodpecker on a tree trunk
Density/Complexity,sparse,Organic,teeth,bathroom,a solitary click of teeth coming together
Density/Complexity,sparse,Organic,skin,spa,one single finger flick against a person’s arm
