category,tag,domain,source,environment,scenario
Brightness/Spectral,bright,Musical,triangle,desert,a triangle being struck by a thin metal beater in a vast desert
Brightness/Spectral,bright,Musical,piccolo,mountain peak,a piccolo flute playing a sharp trill on a mountain peak
Brightness/Spectral,bright,Musical,steel guitar,canyon,a high-tension steel guitar string being plucked in a deep canyon
Brightness/Spectral,bright,Musical,glockenspiel,meadow,a glockenspiel note being played with a hard plastic mallet in a meadow
Brightness/Spectral,bright,Musical,finger cymbals,beach,a set of small brass finger cymbals clashing on a windy beach
Brightness/Spectral,bright,Musical,silver bell,rooftop,a thin silver bell being rung on a city rooftop
Brightness/Spectral,bright,Musical,harpsichord,observatory,a single harpsichord key being pressed in a domed observatory
Brightness/Spectral,bright,Musical,mandolin,orchard,a mandolin string being picked with a thick plectrum in an orchard
Brightness/Spectral,bright,Musical,tambourine,bazaar,a tambourine being shaken vigorously in a crowded bazaar
Brightness/Spectral,bright,Musical,xylophone,cave,a high-pitched rosewood xylophone bar being struck in a limestone cave
Brightness/Spectral,bright,Musical,violin,shipyard,a violin playing a high harmonic note in an empty shipyard
Brightness/Spectral,bright,Musical,banjo,farmstead,a banjo being strummed rapidly on a dusty farmstead
Brightness/Spectral,bright,Musical,chimes,tundra,a set of aluminum wind chimes clattering in a tundra breeze
Brightness/Spectral,bright,Musical,trumpet,cliffside,a trumpet playing a fanfare on a seaside cliffside
Brightness/Spectral,bright,Musical,celesta,greenhouse,a celesta melody being played inside a glass greenhouse
Brightness/Spectral,bright,Musical,kalimba,forest,a metal tine of a kalimba being flicked in a pine forest
Brightness/Spectral,bright,Musical,cymbal,quarry,a thin splash cymbal being struck in a granite quarry
Brightness/Spectral,bright,Musical,sitar,temple,a sitar string vibrating against a metal bridge in a stone temple
Brightness/Spectral,bright,Mechanical,gears,clock tower,a set of small brass gears clicking inside a clock tower
Brightness/Spectral,bright,Mechanical,steel blade,workshop,a polished steel blade being sharpened on a fine rotating stone
Brightness/Spectral,bright,Mechanical,spring,attic,a small metal spring snapping under tension in a dusty attic
Brightness/Spectral,bright,Mechanical,typewriter,library,a manual typewriter carriage returning with a metallic ring
Brightness/Spectral,bright,Mechanical,lathe,sawmill,a metal lathe cutting a thin strip of aluminum in a sawmill
Brightness/Spectral,bright,Mechanical,bicycle bell,subway station,a chrome bicycle bell ringing in an underground subway station
Brightness/Spectral,bright,Mechanical,camera,botanical garden,a vintage camera shutter clicking in a botanical garden
Brightness/Spectral,bright,Mechanical,chainsaw,tundra,a chainsaw blade being sharpened with a metal file on the tundra
Brightness/Spectral,bright,Mechanical,wind-up toy,nursery,a tin wind-up toy walking across a hardwood floor
Brightness/Spectral,bright,Mechanical,stapler,office,a metal stapler punching through a single sheet of paper
Brightness/Spectral,bright,Mechanical,lock,vault,a heavy brass key turning in a lubricated tumbler lock
Brightness/Spectral,bright,Mechanical,pulley,ship,a small metal pulley squeaking as a rope pulls through it
Brightness/Spectral,bright,Mechanical,escapement,laboratory,a clock escapement ticking rapidly in a silent laboratory
Brightness/Spectral,bright,Mechanical,film projector,theater,a film projector sprocket clicking as it pulls celluloid
Brightness/Spectral,bright,Mechanical,sewing machine,loft,a sewing machine needle striking a metal bobbin case
Brightness/Spectral,bright,Mechanical,ratchet,garage,a small metal ratchet wrench clicking in a concrete garage
Brightness/Spectral,bright,Mechanical,shears,vineyard,a pair of metal pruning shears clipping a dry vine
Brightness/Spectral,bright,Mechanical,zipper,tent,a metal zipper being pulled quickly up a canvas tent door
Brightness/Spectral,bright,Environmental,hail,tin roof,hailstones hitting a corrugated tin roof during a storm
Brightness/Spectral,bright,Environmental,ice,lake,ice crystals cracking on the surface of a frozen lake
Brightness/Spectral,bright,Environmental,sand,desert,fine sand hitting a glass pane during a desert windstorm
Brightness/Spectral,bright,Environmental,rain,marsh,rain falling onto a large lily pad in a marsh
