category,tag,domain,source,environment,scenario
Warmth/Body,warm,Musical,nylon string guitar,carpeted bedroom,a thumb plucking a low nylon string on a classical guitar in a carpeted bedroom
Warmth/Body,warm,Musical,french horn,velvet-lined theater,a french horn playing a long sustained note in a velvet-lined theater
Warmth/Body,warm,Musical,cello,log cabin,a cello being bowed slowly with heavy pressure in a log cabin
Warmth/Body,warm,Musical,pipe organ,wooden chapel,a low-register flute stop being played on a pipe organ in a wooden chapel
Warmth/Body,warm,Musical,upright piano,living room,an upright piano being played with the soft pedal engaged in a living room
Warmth/Body,warm,Musical,didgeridoo,sandy cove,a didgeridoo vibrating steadily in a sandy cove
Warmth/Body,warm,Musical,marimba,quiet library,a rosewood marimba bar being struck with a soft yarn mallet in a library
Warmth/Body,warm,Musical,bass clarinet,dimly lit study,a bass clarinet playing a low legato melody in a dimly lit study
Warmth/Body,warm,Musical,concertina,fireside,a concertina squeezing out a slow chord by a fireside
Warmth/Body,warm,Musical,viola,flower garden,a viola playing a rich melody in the middle of a flower garden
Warmth/Body,warm,Musical,pan flute,misty mountain,a large bamboo pan flute blowing soft tones on a misty mountain
Warmth/Body,warm,Musical,harmonium,meditation room,a hand-pumped harmonium droning in a meditation room
Warmth/Body,warm,Musical,fretless bass,jazz cellar,a fretless bass sliding between notes in a jazz cellar
Warmth/Body,warm,Musical,tuba,empty meadow,a tuba puffing out a gentle rhythm in an empty meadow
Warmth/Body,warm,Musical,kalimba,nursery,a large gourd-mounted kalimba being played in a nursery
Warmth/Body,warm,Musical,cornet,park bandstand,a cornet playing a lyrical solo on a park bandstand
Warmth/Body,warm,Musical,bassoon,woodland clearing,a bassoon echoing softly in a woodland clearing
Warmth/Body,warm,Musical,glass harmonica,candlelit room,a glass harmonica being played with wet fingers in a candlelit room
Warmth/Body,warm,Mechanical,steam engine,museum,a vintage steam engine idling with a steady hiss and chuff in a museum
Warmth/Body,warm,Mechanical,oil-lubricated gears,clock tower,large oil-slicked brass gears turning slowly in a clock tower
Warmth/Body,warm,Mechanical,wooden water wheel,river bank,a massive wooden water wheel groaning as it turns on a river bank
Warmth/Body,warm,Mechanical,potter's wheel,art studio,a manual kick-wheel spinning steadily in a potter's studio
Warmth/Body,warm,Mechanical,spinning wheel,attic,a wooden spinning wheel whirring as it twists wool in an attic
Warmth/Body,warm,Mechanical,bellows,blacksmith shop,large leather bellows wheezing air into a forge in a blacksmith shop
Warmth/Body,warm,Mechanical,conveyor belt,bakery,a thick rubber conveyor belt moving loaves of bread in a bakery
Warmth/Body,warm,Mechanical,hand drill,carpentry shop,a manual hand-cranked drill boring into soft pine in a carpentry shop
Warmth/Body,warm,Mechanical,printing press,basement,a manual letterpress machine rolling ink onto thick paper in a basement
Warmth/Body,warm,Mechanical,loom,weaving shed,a wooden handloom rhythmically thumping in a weaving shed
Warmth/Body,warm,Mechanical,fan,tropical porch,a large wooden-bladed ceiling fan whirring on a tropical porch
Warmth/Body,warm,Mechanical,clockwork,study,the slow heavy ticking of a mahogany longcase clock in a study
Warmth/Body,warm,Mechanical,sewing machine,quilt shop,an old treadle sewing machine stitching through heavy denim in a quilt shop
Warmth/Body,warm,Mechanical,elevator,hotel,a hydraulic elevator rising smoothly behind a heavy door in a hotel
Warmth/Body,warm,Mechanical,millstone,grain mill,large stones grinding grain into flour in a water-powered mill
Warmth/Body,warm,Mechanical,winch,harbor,a greased hemp rope winding around a wooden winch in a harbor
Warmth/Body,warm,Mechanical,typewriter,library,a vintage typewriter with rubber keys being used in a library
Warmth/Body,warm,Mechanical,ventilator,greenhouse,a large slow-moving ventilation fan humming in a greenhouse
Warmth/Body,warm,Environmental,campfire,pine forest,a small campfire crackling softly with glowing embers in a pine forest
Warmth/Body,warm,Environmental,summer breeze,wheat field,a gentle summer breeze rustling through a tall wheat field
Warmth/Body,warm,Environmental,rain,thatch roof,steady rain falling onto a thick thatch roof
Warmth/Body,warm,Environmental,hot spring,volcanic valley,a geothermal hot spring bubbling gently in a volcanic valley
Warmth/Body,warm,Environmental,distant thunder,prairie,the low muffled rumble of distant thunder across a prairie
Warmth/Body,warm,Environmental,river,silt bank,a deep slow-moving river lapping against a soft silt bank
Warmth/Body,warm,Environmental,leaves,deciduous woods,a thick layer of dry oak leaves rustling in a light wind
Warmth/Body,warm,Environmental,sand,desert,a small sand dune sliding down a slope in a light breeze
Warmth/Body,warm,Environmental,underground stream,limestone cave,an underground stream echoing softly through a limestone cave
Warmth/Body,warm,Environmental,pine needles,forest floor,a footstep crushing a thick carpet of pine needles on a forest floor
Warmth/Body,warm,Environmental,mudpot,geothermal field,thick mud bubbling and plopping in a geothermal field
Warmth/Body,warm,Environmental,ocean swell,sandy beach,a large ocean swell rolling onto a soft sandy beach
Warmth/Body,warm,Environmental,mist,coastal cliff,wind moaning through heavy mist on a coastal cliff
Warmth/Body,warm,Environmental,hollow tree,woodland,wind whistling through the hollow trunk of an old tree
Warmth/Body,warm,Environmental,geyser,yellowstone,a geyser hissing steam before an eruption in yellowstone
Warmth/Body,warm,Environmental,lava,volcano,thick lava flowing slowly over a rocky ledge
Warmth/Body,warm,Environmental,peat bog,highlands,a boot squelching into a soft peat bog in the highlands
Warmth/Body,warm,Environmental,beehive,orchard,the collective hum of a beehive in an apple orchard
Warmth/Body,warm,Organic,cat purr,living room,a large cat purring contentedly on a soft rug
Warmth/Body,warm,Organic,human hum,tiled bathroom,a person humming a low tune in a tiled bathroom
Warmth/Body,warm,Organic,owl hoot,night forest,a great horned owl hooting from a deep forest at night
Warmth/Body,warm,Organic,elephant rumble,savanna,the low-frequency infrasonic rumble of an elephant on the savanna
Warmth/Body,warm,Organic,heartbeat,quiet nursery,a steady heartbeat heard through a thick pillow in a nursery
Warmth/Body,warm,Organic,pigeon,city square,the soft cooing of pigeons on a sunny city square
Warmth/Body,warm,Organic,bear,mountain cave,a grizzly bear grunting softly in a mountain cave
Warmth/Body,warm,Organic,human breath,cold air,a slow deep exhale of breath in the cold winter air
Warmth/Body,warm,Organic,moth wings,porch light,the soft papery fluttering of moth wings near a porch light
Warmth/Body,warm,Organic,whale song,ocean depths,the low-pitched moan of a humpback whale in the ocean depths
Warmth/Body,warm,Organic,cow,pasture,a cow mooing softly to its calf in a green pasture
