category,tag,domain,source,environment,scenario
Brightness/Spectral,bright,Musical,piccolo,mountain peak,a piccolo playing a rapid trill on a windy mountain peak
Brightness/Spectral,bright,Musical,mandolin,open meadow,a mandolin string being plucked sharply in a sunny meadow
Brightness/Spectral,bright,Musical,glockenspiel,stone cathedral,a single glockenspiel note echoing through a stone cathedral
Brightness/Spectral,bright,Musical,tambourine,dry desert,a tambourine being shaken vigorously in a dry desert
Brightness/Spectral,bright,Musical,brass trumpet,busy street,a brass trumpet playing a high fanfare on a busy street
Brightness/Spectral,bright,Musical,violin,icy tundra,a violin playing a staccato note in a frozen icy tundra
Brightness/Spectral,bright,Musical,silver flute,pine forest,a silver flute trilling softly in a dense pine forest
Brightness/Spectral,bright,Musical,cymbals,rooftop,a pair of small finger cymbals clashing on a rooftop
Brightness/Spectral,bright,Musical,harpsichord,grand ballroom,a harpsichord sequence playing in a grand ballroom
Brightness/Spectral,bright,Musical,triangle,misty lake,a steel triangle being struck once over a misty lake
Brightness/Spectral,bright,Musical,clarinet,botanical garden,a clarinet playing a high sustained note in a botanical garden
Brightness/Spectral,bright,Musical,kalimba,sandy beach,a thumb piano plucking a melody on a sandy beach
Brightness/Spectral,bright,Musical,recorder,orchard,a wooden recorder playing a bird-like melody in an orchard
Brightness/Spectral,bright,Musical,banjo,farmyard,a banjo string snapping under tension in a farmyard
Brightness/Spectral,bright,Musical,xylophone,school playground,a rosewood xylophone being played rapidly in a school playground
Brightness/Spectral,bright,Musical,harmonica,canyon,a harmonica blowing a sharp chord in a narrow canyon
Brightness/Spectral,bright,Musical,handbell,snowy village,a brass handbell ringing in a quiet snowy village
Brightness/Spectral,bright,Musical,lute,vineyard,a lute being strummed quickly in a hillside vineyard
Brightness/Spectral,bright,Mechanical,clockwork,attic,a small clockwork mechanism ticking in a dusty attic
Brightness/Spectral,bright,Mechanical,sewing machine,tailor shop,a vintage sewing machine needle cycling fast in a tailor shop
Brightness/Spectral,bright,Mechanical,bicycle bell,suburban driveway,a chrome bicycle bell ringing in a suburban driveway
