category,tag,domain,source,environment,scenario
Brightness/Spectral,bright,Musical,silver flute,sunlit orchard,a silver flute playing a rapid trill in a sunlit orchard
Brightness/Spectral,bright,Musical,mandolin,breezy meadow,a steel-stringed mandolin being strummed quickly in a breezy meadow
Brightness/Spectral,bright,Musical,triangle,cathedral,a small steel triangle being struck once in a high-ceilinged cathedral
Brightness/Spectral,bright,Musical,piccolo,botanical garden,a piccolo playing a short staccato melody in a botanical garden
Brightness/Spectral,bright,Musical,harpsichord,ballroom,a harpsichord being played with fast fingerwork in a grand ballroom
Brightness/Spectral,bright,Musical,glockenspiel,mountain peak,a glockenspiel being struck with hard mallets on a windy mountain peak
Brightness/Spectral,bright,Musical,brass trumpet,busy street,a brass trumpet playing a fan-fare on a busy street corner
Brightness/Spectral,bright,Musical,banjo,front porch,a banjo being fingerpicked rapidly on a wooden front porch
Brightness/Spectral,bright,Musical,tambourine,desert canyon,a tambourine shaking and hitting a palm in a desert canyon
Brightness/Spectral,bright,Musical,violin,narrow alleyway,a violin playing a high-register scale in a narrow alleyway
Brightness/Spectral,bright,Musical,xylophone,school playground,a rosewood xylophone being struck with hard plastic beaters on a playground
Brightness/Spectral,bright,Musical,cymbals,rooftop,a pair of small finger cymbals clashing together on a high rooftop
Brightness/Spectral,bright,Musical,ukulele,sandy beach,a ukulele being strummed with light upward strokes on a sandy beach
Brightness/Spectral,bright,Musical,celesta,snowy forest,a celesta being played softly in a quiet snowy forest
Brightness/Spectral,bright,Musical,hammered dulcimer,lakeside dock,a hammered dulcimer being struck with thin wooden hammers on a lakeside dock
Brightness/Spectral,bright,Musical,harmonica,moving train,a harmonica playing a sustained high note on a moving train
Brightness/Spectral,bright,Musical,sitar,open courtyard,a sitar string being plucked with a wire plectrum in an open courtyard
Brightness/Spectral,bright,Musical,handbell,echoing cave,a polished brass handbell being rung sharply in an echoing cave
Brightness/Spectral,bright,Mechanical,typewriter,dusty attic,a vintage steel typewriter being operated quickly in a dusty attic
Brightness/Spectral,bright,Mechanical,clockwork,watchmaker shop,small brass clockwork gears spinning rapidly in a watchmaker shop
Brightness/Spectral,bright,Mechanical,bicycle bell,city park,a chrome bicycle bell being rung twice in a quiet city park
Brightness/Spectral,bright,Mechanical,sewing machine,tailor studio,a mechanical sewing machine needle puncturing fabric in a tailor studio
Brightness/Spectral,bright,Mechanical,wind-up toy,nursery,a tin wind-up toy scurrying across a wooden floor in a nursery
