category,tag,domain,source,environment,scenario
Energy/Dynamics,powerful,Musical,pipe organ,cathedral,a pipe organ sustaining a full-pedal chord in a stone cathedral
Energy/Dynamics,powerful,Musical,timpani,concert hall,a series of heavy fortissimo strikes on a large timpani
Energy/Dynamics,powerful,Musical,gong,temple,a massive bronze gong being struck with a lead-weighted mallet
Energy/Dynamics,powerful,Musical,taiko drum,stadium,a large taiko drum being hit with thick wooden clubs
Energy/Dynamics,powerful,Musical,trombone,auditorium,a trombone section playing a low-register blast in unison
Energy/Dynamics,powerful,Musical,grand piano,ballroom,a grand piano playing a dense low-octave chord with the sustain pedal
Energy/Dynamics,powerful,Musical,cello,chamber,an ensemble of ten cellos playing a sustained low note
Energy/Dynamics,powerful,Musical,tuba,gazebo,a tuba playing a deep resonance that vibrates the surrounding floor
Energy/Dynamics,powerful,Musical,drum kit,basement,a bass drum being struck with a hard beater in a small room
Energy/Dynamics,powerful,Musical,synthesizer,studio,a synthesizer producing a sub-bass sine wave at peak amplitude
Energy/Dynamics,powerful,Musical,bells,tower,a massive church bell swinging and striking its metal rim
Energy/Dynamics,powerful,Musical,didgeridoo,canyon,a didgeridoo emitting a deep drone through a sandstone gorge
Energy/Dynamics,powerful,Musical,djembe,village,a djembe drum being struck in the center with a heavy palm
Energy/Dynamics,powerful,Musical,harp,manor,the lowest strings of a harp being plucked with high tension
Energy/Dynamics,powerful,Musical,marimba,hall,a low marimba bar being struck with a heavy rubber mallet
Energy/Dynamics,powerful,Musical,trumpet,plaza,a brass ensemble playing a powerful fanfare in a stone square
Energy/Dynamics,powerful,Musical,kettle drum,fortress,a kettle drum booming inside a stone courtyard
Energy/Dynamics,powerful,Musical,cymbals,stage,a pair of large orchestral cymbals being crashed together
Energy/Dynamics,powerful,Mechanical,steam hammer,foundry,a steam-powered forge hammer hitting a glowing iron ingot
Energy/Dynamics,powerful,Mechanical,jet engine,hangar,a jet turbine spooling up to full power inside a hangar
Energy/Dynamics,powerful,Mechanical,diesel engine,garage,a large ship's diesel engine idling in a concrete garage
Energy/Dynamics,powerful,Mechanical,piston,factory,a massive industrial piston striking a metal plate in a factory
Energy/Dynamics,powerful,Mechanical,turbine,dam,a hydroelectric turbine humming deep within a concrete dam
Energy/Dynamics,powerful,Mechanical,generator,basement,a backup generator rumbling behind a thick brick wall
Energy/Dynamics,powerful,Mechanical,press,workshop,a hydraulic press crushing a solid block of aluminum
Energy/Dynamics,powerful,Mechanical,winch,dockyard,a heavy-duty winch pulling a thick chain through a pulley
Energy/Dynamics,powerful,Mechanical,crane,dock,a dockyard crane lifting a heavy steel container
Energy/Dynamics,powerful,Mechanical,jackhammer,street,a jackhammer breaking through a thick layer of concrete
Energy/Dynamics,powerful,Mechanical,conveyor,mine,a heavy rubber conveyor belt moving tons of rock in a tunnel
Energy/Dynamics,powerful,Mechanical,mill,countryside,massive wooden windmill gears grinding together in a storm
Energy/Dynamics,powerful,Mechanical,ventilator,tunnel,a large tunnel fan whirring at its maximum velocity
Energy/Dynamics,powerful,Mechanical,lathe,machine shop,a heavy-duty lathe turning a large cylinder of cast iron
Energy/Dynamics,powerful,Mechanical,bellows,forge,large leather bellows pumping air into a hot blast furnace
Energy/Dynamics,powerful,Mechanical,clutch,garage,a heavy truck clutch plate engaging with a forceful thud
Energy/Dynamics,powerful,Mechanical,drill,construction,a masonry drill boring into a thick stone foundation
Energy/Dynamics,powerful,Mechanical,propeller,harbor,a ship's propeller churning through deep harbor water
Energy/Dynamics,powerful,Environmental,thunder,plains,a massive roll of thunder across an open prairie
Energy/Dynamics,powerful,Environmental,waterfall,jungle,a large waterfall crashing into a deep rocky plunge pool
Energy/Dynamics,powerful,Environmental,ocean,cliffside,heavy ocean surf slamming against a hollow sea cave
Energy/Dynamics,powerful,Environmental,avalanche,mountain,a snow avalanche rushing down a narrow mountain valley
Energy/Dynamics,powerful,Environmental,volcano,island,a volcanic eruption with a steady low-frequency roar
Energy/Dynamics,powerful,Environmental,wind,canyon,a gale-force wind howling through a stone mountain pass
Energy/Dynamics,powerful,Environmental,geyser,basin,a geyser erupting with a powerful jet of hot water
Energy/Dynamics,powerful,Environmental,river,gorge,a flooded river surging through a narrow stone gorge
Energy/Dynamics,powerful,Environmental,fire,field,a forest fire roaring through a stand of dry pine trees
Energy/Dynamics,powerful,Environmental,ice,arctic,a glacier calving a massive iceberg into the deep sea
Energy/Dynamics,powerful,Environmental,mudslide,slope,a massive mudslide moving down a forested mountainside
Energy/Dynamics,powerful,Environmental,storm,beach,a hurricane-force storm surge hitting a coastal pier
Energy/Dynamics,powerful,Environmental,landslide,quarry,a rock landslide echoing through a granite quarry
Energy/Dynamics,powerful,Environmental,waves,pier,large ocean swells hitting a concrete pier in sequence
Energy/Dynamics,powerful,Environmental,thaw,valley,ice chunks grinding together in a fast-moving river
Energy/Dynamics,powerful,Environmental,sand,desert,a sandstorm blowing across a vast field of high dunes
Energy/Dynamics,powerful,Environmental,lightning,mountaintop,the sharp crack of a nearby lightning bolt
Energy/Dynamics,powerful,Environmental,mist,waterfall,mist hitting a metal surface in a continuous heavy spray
Energy/Dynamics,powerful,Organic,elephant,savanna,an elephant trumpeting with its full lung capacity
Energy/Dynamics,powerful,Organic,lion,den,a lion's roar echoing in a stone den
Energy/Dynamics,powerful,Organic,whale,ocean,a blue whale's low-frequency call in the deep sea
Energy/Dynamics,powerful,Organic,growl,cave,a large predator's guttural roar vibrating the air in a cave
Energy/Dynamics,powerful,Organic,hooves,pasture,a herd of bison galloping across a dry grassy plain
Energy/Dynamics,powerful,Organic,wings,cliff,a massive flock of birds taking flight from a rocky ledge
Energy/Dynamics,powerful,Organic,vocal,auditorium,a choir singing a powerful sustained fortissimo chord
Energy/Dynamics,powerful,Organic,heartbeat,clinic,a strong heartbeat pulse heard through a loud monitor
Energy/Dynamics,powerful,Organic,bark,woods,a large oak tree trunk snapping in a windstorm
Energy/Dynamics,powerful,Organic,throat,monastery,a group of monks performing a deep vocal chant
Energy/Dynamics,powerful,Organic,scales,swamp,a large alligator's tail hitting the water with force
Energy/Dynamics,powerful,Organic,seeds,field,a grain silo being filled with millions of falling seeds
Energy/Dynamics,powerful,Organic,claws,cave,a bear's claws digging into a patch of hard dry earth
Energy/Dynamics,powerful,Organic,feathers,nest,an eagle shaking its wings in a hollow tree
Energy/Dynamics,powerful,Organic,flesh,kitchen,a large slab of meat being thrown onto a wooden table
Energy/Dynamics,powerful,Organic,tail,river,a whale's tail slapping the surface of the ocean
Energy/Dynamics,powerful,Organic,breath,stable,a bull's heavy breathing in a small hay stable
Energy/Dynamics,powerful,Organic,roots,garden,large tree roots cracking deep in the soil
Energy/Dynamics,powerful,Domestic,door,hallway,a heavy oak front door being slammed shut
Energy/Dynamics,powerful,Domestic,fireplace,den,a large log fire roaring in a stone hearth
Energy/Dynamics,powerful,Domestic,washing machine,laundry,a machine spinning a heavy load of wet denim
Energy/Dynamics,powerful,Domestic,vacuum,den,an industrial vacuum cleaner running on a thick rug
Energy/Dynamics,powerful,Domestic,bathtub,bathroom,a bathtub being filled with high-pressure water
Energy/Dynamics,powerful,Domestic,wardrobe,bedroom,a heavy mahogany wardrobe being pushed across a floor
Energy/Dynamics,powerful,Domestic,mattress,bedroom,a person jumping onto a thick king-sized mattress
Energy/Dynamics,powerful,Domestic,trunk,attic,a large wooden chest being dragged over a floorboard
Energy/Dynamics,powerful,Domestic,rug,yard,a heavy oriental rug being beaten with a thick stick
Energy/Dynamics,powerful,Domestic,pot,kitchen,a large cast iron pot of water boiling vigorously
Energy/Dynamics,powerful,Domestic,sofa,parlor,a person falling into a large down-filled sofa
Energy/Dynamics,powerful,Domestic,curtains,theater,heavy velvet stage curtains closing quickly
Energy/Dynamics,powerful,Domestic,refrigerator,pantry,a large refrigerator compressor humming loudly
Energy/Dynamics,powerful,Domestic,sack,cellar,a burlap sack of potatoes being dropped onto a floor
Energy/Dynamics,powerful,Domestic,bookcase,library,a massive bookcase being pushed against a wall
Energy/Dynamics,powerful,Domestic,oven,kitchen,a gas oven igniting with a powerful burst
Energy/Dynamics,powerful,Domestic,bin,alleyway,a large metal dumpster being emptied into a truck
Energy/Dynamics,powerful,Domestic,pipes,basement,water hammering through heavy copper pipes
Energy/Dynamics,powerful,Electronic,subwoofer,club,a large subwoofer playing a deep broadband pulse
